column	ligand	receptor	value	count	source	target	tissue	region
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	ICAM1	SPN	0.654	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	JAM3	JAM3	0.234	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	NECTIN2	TIGIT	1.315	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	NECTIN3	TIGIT	1.827	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	PVR	TIGIT	1.059	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	APP	CD74	0.878	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	APP	PLXNA4	0.726	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	APLP2	PLXNA4	0.495	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	APP	SORL1	0.789	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	APLP2	PIGR	0.482	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CCL5	CCR4	0.024	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	RARRES2	CCRL2	0.696	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CCL5	CCR5	0.358	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	PF4	CXCR3	0.676	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CXCL14	CXCR4	0.931	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CXCL16	CXCR6	0.852	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	EFNA1	EPHA4	0.789	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	EFNA2	EPHA4	0.39	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	EFNA3	EPHA4	0.283	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	EFNA4	EPHA4	0.454	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	EFNA5	EPHA4	0.338	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	EFNB1	EPHA4	0.384	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	EFNB2	EPHA4	0.55	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	EFNB1	EPHB6	0.372	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	EFNB2	EPHB6	0.538	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	BTC	ERBB3	0.219	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	NRG2	ERBB3	0.018	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	HBEGF	ERBB2	0.605	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	FGF5	FGFR1	0.016	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	FLRT2	ADGRL3	0.037	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	FLRT3	ADGRL3	0.043	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TENM1	ADGRL3	0.041	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TENM2	ADGRL3	0.054	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TENM3	ADGRL3	0.037	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TENM4	ADGRL3	0.037	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	LGALS9	HAVCR2	1.022	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	LGALS9	P4HB	0.976	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	GAS6	TYRO3	0.651	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	HLA-E	KLRC1	0.442	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	HLA-E	KLRC2	1.518	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	HLA-E	VSIR	0.2	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	HLA-F	VSIR	0.202	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	IGF1	IGF1R	0.007	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	IGFBP3	TMEM219	0.254	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	IGFL1	IGFLR1	0.031	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	IGFL2	IGFLR1	0.085	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CLEC2B	KLRF1	0.04	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	LPAR1	ADGRE5	1.074	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	LPAR2	ADGRE5	1.046	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CD55	ADGRE5	1.326	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	NRXN1	DAG1	0.036	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	NRXN2	DAG1	0.046	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CNTN1	NOTCH1	0.068	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	DLL1	NOTCH1	0.063	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	DLL4	NOTCH1	0.314	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	JAG1	NOTCH1	0.373	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	JAG2	NOTCH1	0.077	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CNTN1	NOTCH2	0.045	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	DLL1	NOTCH2	0.04	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	DLL4	NOTCH2	0.291	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	JAG1	NOTCH2	0.35	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	JAG2	NOTCH2	0.054	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CNTN1	MCAM	0.259	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	JAG1	CD46	0.589	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	SCT	VIPR1	0.031	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	PLAU	PLAUR	0.018	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	PVR	CD226	0.356	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	PVR	CD96	1.696	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	SELE	GLG1	0.226	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	SEMA3E	PLXND1	0.039	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	SEMA4A	PLXND1	0.089	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	SEMA4D	CD72	0.118	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	SEMA4D	PTPRC	1.287	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	SEMA7A	PLXNC1	0.031	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TF	TFRC	0.324	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	HFE	TFRC	0.334	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TGFB1	TGFBR3	0.049	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TGFB2	TGFBR3	0.05	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TGFB3	TGFBR3	0.05	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	FGFR4	TGFBR3	0.524	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CD160	TNFRSF14	0.103	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TNFSF14	TNFRSF14	0.104	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TNF	TNFRSF1A	0.017	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TNF	TNFRSF1B	0.786	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TNFSF10	TNFRSF10B	0.334	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TNFSF12	TNFRSF12A	0.096	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TNFSF12	TNFRSF25	0.192	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TNFSF15	TNFRSF25	0.152	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TNFSF13B	TNFRSF13C	0.148	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TNFSF4	TNFRSF4	0.078	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	TNFSF9	TNFRSF9	1.898	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	ALCAM	CD6	0.554	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CD200	CD200R1	0.161	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CD320	JAML	0.808	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CD40LG	CD40	0.024	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CD44	TYROBP	0.119	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CD47	SIRPG	0.868	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CD58	CD2	1.102	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CD96	NECTIN1	0.018	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	ICOSLG	ICOS	0.354	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	KITLG	KIT	0.385	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	MPZL1	MPZL1	0.456	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	PPIA	BSG	1.498	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	PTPRD	IL1RAP	0.325	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|CD8-positive, alpha-beta T cell	CD177	PECAM1	0.048	113	enterocyte of epithelium of large intestine	CD8-positive, alpha-beta T cell	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	CADM1	CADM1	0.054	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	CRTAM	CADM1	0.003	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	CADM1	NECTIN3	0.238	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	NECTIN1	NECTIN3	0.342	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	NECTIN2	NECTIN3	0.538	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	CEACAM5	CD1D	1.49	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	CEACAM5	CEACAM1	1.46	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	DSG2	DSC3	1.351	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	GJA1	GJA1	0.277	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	ICAM1	SPN	0.002	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	JAM3	JAM3	0.388	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	NECTIN1	CADM3	1.178	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	NECTIN1	NECTIN4	0.162	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	POMC	MC1R	0.007	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	AGRN	PTPRS	0.283	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	LRRC4B	PTPRS	0.206	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	LRFN4	PTPRS	0.417	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	LRRTM4	PTPRS	0.228	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	SLITRK2	PTPRS	0.204	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	SLITRK5	PTPRS	0.417	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	SLITRK6	PTPRS	0.211	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	APP	CD74	0.779	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	APP	PLXNA4	0.9	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	APLP2	PLXNA4	0.669	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	APP	TNFRSF21	1.152	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	BDNF	NGFR	0.011	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	NTF3	NGFR	0.008	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	BDNF	SORT1	0.024	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	LRPAP1	SORT1	0.37	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	BDNF	NTRK2	0.018	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	NTN4	NTRK2	0.053	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	NTF3	NTRK2	0.015	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	CLSTN1	NRXN2	0.445	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
enterocyte of epithelium of large intestine|fibroblast	CLSTN3	NRXN2	0.2	273	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM996.CGFD.228_reg001
