column	ligand	receptor	value	count	source	target	tissue	region
enterocyte of epithelium of large intestine|fibroblast	EFNA5	EPHA4	0.141	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNB1	EPHA4	0.299	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNB2	EPHA4	0.304	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNA1	EPHA7	0.546	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNA2	EPHA7	0.216	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNA3	EPHA7	0.299	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNA4	EPHA7	0.37	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNA5	EPHA7	0.209	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNA5	EPHB2	0.16	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNB1	EPHB2	0.319	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNB2	EPHB2	0.323	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNB1	EPHB3	0.318	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNB2	EPHB3	0.322	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNB1	EPHB4	0.294	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNB2	EPHB4	0.298	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNB1	EPHB6	0.563	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EFNB2	EPHB6	0.567	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	AREG	EGFR	0.948	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	BTC	EGFR	0.639	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EGF	EGFR	0.589	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	EREG	EGFR	0.732	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	HBEGF	EGFR	0.976	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TGFA	EGFR	0.734	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	BTC	ERBB3	0.059	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	NRG2	ERBB3	0.007	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	HBEGF	ERBB2	0.454	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	FCER2	FGFR2	0.037	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	FGF2	FGFR2	0.04	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	FGF22	FGFR2	0.082	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	FGF2	FGFR1	0.98	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	FGF2	FGFR4	0.023	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SDC2	FGFR4	0.023	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	FLRT1	ADGRL1	0.013	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	NRXN1	ADGRL1	0.012	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	NRXN2	ADGRL1	0.018	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	NRXN3	ADGRL1	0.034	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TENM2	ADGRL1	0.009	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TENM3	ADGRL1	0.009	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TENM4	ADGRL1	0.01	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	FLRT1	ADGRL3	0.185	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	FLRT3	ADGRL3	0.182	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TENM2	ADGRL3	0.182	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TENM3	ADGRL3	0.181	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TENM4	ADGRL3	0.182	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	FLRT3	ADGRL2	0.125	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TENM2	ADGRL2	0.125	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TENM3	ADGRL2	0.125	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TENM4	ADGRL2	0.125	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	GAL	GALR1	0.039	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	LGALS3	MERTK	1.143	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	GAS6	MERTK	0.496	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	LGALS9	P4HB	0.719	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	GAS6	AXL	1.206	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	GAS6	TYRO3	0.484	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TULP1	TYRO3	0.022	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	GHRL	GPR39	0.019	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	HLA-E	KLRC1	0.097	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	HLA-E	VSIR	0.276	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	HLA-F	VSIR	0.275	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	IGF1	IGF1R	0.204	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	IGFBP3	TMEM219	0.308	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	IGFL2	IGFLR1	0.008	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	IGFL3	IGFLR1	0.015	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	IL1RAP	PTPRF	0.057	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	LRRC4C	PTPRF	0.048	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	LRFN4	PTPRF	0.238	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	LRFN4	PTPRD	0.354	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	LPAR1	ADGRE5	0.09	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	LPAR2	ADGRE5	0.086	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	LPAR3	ADGRE5	0.062	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	CD55	ADGRE5	0.236	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	MDK	PTPRZ1	0.246	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	NECTIN3	PVR	0.417	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	NTN1	UNC5B	0.058	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	NTN4	UNC5B	0.053	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	NTN1	UNC5C	0.097	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	NRXN1	DAG1	0.108	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	NRXN2	DAG1	0.115	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	PTPRS	NTRK3	0.082	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	DLL1	NOTCH1	0.028	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	DLL4	NOTCH1	0.28	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	JAG1	NOTCH1	0.156	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	JAG2	NOTCH1	0.033	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	DLL1	NOTCH2	0.123	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	DLL4	NOTCH2	0.375	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	JAG1	NOTCH2	0.25	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	JAG2	NOTCH2	0.127	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	DLL1	NOTCH3	0.046	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	DLL4	NOTCH3	0.298	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	JAG1	NOTCH3	0.173	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	JAG2	NOTCH3	0.05	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	DLL1	NOTCH4	0.015	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	DLL4	NOTCH4	0.267	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	JAG1	NOTCH4	0.142	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	JAG2	NOTCH4	0.019	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	JAG1	CD46	0.367	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	JAG1	VASN	1.153	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	JAG2	VASN	1.03	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	OXT	AVPR1A	0.01	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	PTHLH	PTH1R	0.054	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	ADCYAP1	ADCYAP1R1	0.107	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	ADCYAP1	VIPR1	0.164	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SCT	VIPR1	0.17	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	ADCYAP1	VIPR2	0.16	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SCT	VIPR2	0.166	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	PGF	FLT1	0.006	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	VEGFA	FLT1	0.295	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	VEGFB	FLT1	0.135	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	PGF	NRP1	0.166	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SEMA3A	NRP1	0.161	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	VEGFA	NRP1	0.455	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	VEGFB	NRP1	0.295	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	PGF	NRP2	0.117	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SEMA3C	NRP2	0.272	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SEMA3F	NRP2	0.117	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	VEGFA	NRP2	0.407	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	PLAU	PLAUR	0.306	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	PDGFA	PDGFRA	1.085	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	PDGFB	PDGFRA	0.726	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	PDGFC	PDGFRA	0.737	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	PDGFB	PDGFRB	0.857	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	GCG	GLP2R	0.372	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	GNRH1	GNRHR2	0.031	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	GNRH2	GNRHR2	0.011	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	PSAP	GPR37L1	0.154	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	RELN	LRP8	0.007	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	RELN	VLDLR	0.024	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	RARRES2	CMKLR1	0.432	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SOSTDC1	LRP5	0.203	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SOSTDC1	LRP6	0.268	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SELE	GLG1	0.311	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SEMA3E	PLXND1	0.247	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SEMA4A	PLXND1	0.265	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SEMA4C	PLXNB2	0.071	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SEMA4D	PLXNB2	0.057	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SEMA4G	PLXNB2	1.031	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SEMA4D	CD72	0.02	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SEMA4D	PLXNB1	0.176	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SLIT2	ROBO1	0.222	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SDC1	ADGRA2	0.531	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	SDC2	ADGRA2	0.309	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TAC3	TACR2	0.09	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TAX1BP3	ADGRB1	0.184	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	RTN4R	ADGRB1	0.051	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TF	TFR2	0.022	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TF	TFRC	0.102	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	HFE	TFRC	0.191	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TGFB1	TGFBR3	1.104	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TGFB2	TGFBR3	1.106	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TGFB3	TGFBR3	1.108	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	FGFR4	TGFBR3	1.386	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	CD160	TNFRSF14	0.182	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TNF	TNFRSF1A	0.427	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TNF	TNFRSF1B	0.039	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TNFSF10	TNFRSF10A	0.138	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TNFSF10	TNFRSF10B	0.255	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TNFSF10	TNFRSF10D	0.453	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TNFSF10	TNFRSF11B	0.168	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TNFSF11	TNFRSF11B	0.047	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TNFSF12	TNFRSF12A	0.463	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	TNFSF4	TNFRSF4	0.011	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	VEGFA	KDR	0.3	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	VEGFC	KDR	0.005	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	WNT10A	FRZB	0.102	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	WNT11	FRZB	0.16	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
enterocyte of epithelium of large intestine|fibroblast	WNT2B	FRZB	0.103	300	enterocyte of epithelium of large intestine	fibroblast	large_intestine	HBM754.SFBF.894_reg001
